,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDJPY,PUT_USDJPY,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
432,432,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-09-23,23.09.2014,97741,CME,0,97,222214,127486,4589,1,32602,29019,307,30416,124263,2501,11952,3224,391,205656,164295,16558,57919,13979.0,15164.0,925.0,0.0,-1085.0,1147.0,-2.0,-6575.0,10680.0,981.0,324.0,759.0,380.0,9187.0,14870.0,4792.0,-891.0,100,57.4,2.1,0.0,14.7,13.1,0.1,13.7,55.9,1.1,5.4,1.5,0.2,92.5,73.9,7.5,26.1,130,13.0,4.0,,9.0,19.0,5.0,20.0,53.0,7.0,4.0,8.0,,55.0,90.0,44.6,30.3,61.9,40.6,44.6,30.3,61.9,40.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.606721015781,LONG,0.93050918039,SHORT,0.0581457619967,LONG,2014-09-29,1161.47,1322.99,-0.00631078064,1322.99,216123.08,0.00286577337577,0.933175808825,0.936346221243,1322.99,177849.62,0.149664205346,0.169094361421,1322.99,198950.78
433,433,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-09-30,30.09.2014,97741,CME,0,97,239477,140967,7629,275,31952,33894,323,35592,130165,2870,12311,7535,525,224815,183216,14662,56261,17263.0,13481.0,3040.0,274.0,-650.0,4875.0,16.0,5176.0,5902.0,369.0,359.0,4311.0,134.0,19159.0,18921.0,-1896.0,-1658.0,100,58.9,3.2,0.1,13.3,14.2,0.1,14.9,54.4,1.2,5.1,3.1,0.2,93.9,76.5,6.1,23.5,137,16.0,6.0,,9.0,21.0,4.0,19.0,52.0,8.0,4.0,10.0,,56.0,97.0,45.7,29.6,63.4,42.0,45.7,29.6,63.3,42.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.570552073216,LONG,0.89731890495,SHORT,-0.0294930595632,SHORT,2014-10-06,973.26,-2142.66,-0.03319027544,-2142.66,213980.42,0.00552823079593,0.902279490954,0.926839320763,-2142.66,175706.96,0.138154139194,0.169590025081,-2142.66,196808.12
434,434,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-10-07,07.10.2014,97741,CME,0,97,223255,123682,4361,682,32080,31997,579,27877,117443,3286,13026,6973,1441,202653,166762,20602,56493,-16222.0,-17285.0,-3268.0,407.0,128.0,-1897.0,256.0,-7715.0,-12722.0,416.0,715.0,-562.0,916.0,-22162.0,-16454.0,5940.0,232.0,100,55.4,2.0,0.3,14.4,14.3,0.3,12.5,52.6,1.5,5.8,3.1,0.6,90.8,74.7,9.2,25.3,127,15.0,4.0,,10.0,18.0,6.0,17.0,47.0,13.0,7.0,9.0,,62.0,88.0,46.3,30.8,63.2,40.8,46.3,30.8,62.6,40.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.616336361134,LONG,0.931882258304,SHORT,0.00129531657225,LONG,2014-10-13,956.57,1149.89,0.034563353354,1149.89,215130.31,0.00150961423898,0.93328904103,0.90199502264,1149.89,176856.85,0.128140363526,0.161011563008,1149.89,197958.01
435,435,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-10-14,14.10.2014,97741,CME,0,97,212420,120134,8161,583,32797,33533,408,22986,106146,3735,14830,4892,1452,196925,158910,15495,53510,-10835.0,-3548.0,3800.0,-99.0,717.0,1536.0,-171.0,-4891.0,-11297.0,449.0,1804.0,-2081.0,11.0,-5728.0,-7852.0,-5107.0,-2983.0,100,56.6,3.8,0.3,15.4,15.8,0.2,10.8,50.0,1.8,7.0,2.3,0.7,92.7,74.8,7.3,25.2,117,15.0,6.0,,8.0,17.0,6.0,13.0,44.0,11.0,8.0,6.0,,57.0,80.0,46.0,33.3,64.1,42.2,46.0,33.3,63.7,42.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.643992194034,LONG,0.872777582914,SHORT,-0.0110960349766,SHORT,2014-10-20,974.97,1083.38,-0.05910467539,1083.38,216213.69,-0.00105022203527,0.871860972665,0.924079491171,1083.38,177940.23,0.121298203178,0.197198975935,1083.38,199041.39
436,436,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-10-21,21.10.2014,97741,CME,0,97,185412,89552,9817,1174,33373,32689,249,28580,82071,3455,12136,3870,2189,170708,135514,14704,49898,-27008.0,-30582.0,1656.0,591.0,576.0,-844.0,-159.0,5594.0,-24075.0,-280.0,-2694.0,-1022.0,737.0,-26217.0,-23396.0,-791.0,-3612.0,100,48.3,5.3,0.6,18.0,17.6,0.1,15.4,44.3,1.9,6.5,2.1,1.2,92.1,73.1,7.9,26.9,108,15.0,5.0,4.0,9.0,15.0,4.0,16.0,36.0,13.0,8.0,4.0,,59.0,73.0,42.1,30.9,59.9,39.1,42.1,30.8,59.7,39.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.483420845722,LONG,0.802413227465,SHORT,0.0103539099634,LONG,2014-10-27,-42071.07,1152.78,-0.070364355449,1152.78,217366.47,0.0052784440601,0.806648720799,0.864180830839,1152.78,179093.01,0.115794955309,0.18216739112,1152.78,200194.17
437,437,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-10-28,28.10.2014,97741,CME,0,97,184120,87199,14450,1358,32129,32862,797,28276,74566,2648,12501,4419,1858,166766,132958,17354,51162,-1292.0,-2353.0,4633.0,184.0,-1244.0,173.0,548.0,-304.0,-7505.0,-807.0,365.0,549.0,-331.0,-3942.0,-2556.0,2650.0,1264.0,100,47.4,7.8,0.7,17.5,17.8,0.4,15.4,40.5,1.4,6.8,2.4,1.0,90.6,72.2,9.4,27.8,108,11.0,6.0,4.0,9.0,17.0,5.0,16.0,35.0,8.0,8.0,6.0,4.0,55.0,74.0,42.9,30.5,60.6,39.0,42.9,30.5,60.3,39.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.450107932557,LONG,0.715688299934,SHORT,-0.0112784847133,SHORT,2014-11-03,1825.64,1649.73,-0.086724927531,1649.73,219016.2,-0.00348975731507,0.713190721454,0.790814301684,1649.73,180742.74,0.114232715685,0.198756607958,1649.73,201843.9
438,438,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-11-04,04.11.2014,97741,CME,0,97,207974,100140,8743,907,30892,27429,898,33288,91103,3755,21077,13937,2087,193044,148859,14930,59115,23854.0,12941.0,-5707.0,-451.0,-1237.0,-5433.0,101.0,5012.0,16537.0,1107.0,8576.0,9518.0,229.0,26278.0,15901.0,-2424.0,7953.0,100,48.2,4.2,0.4,14.9,13.2,0.4,16.0,43.8,1.8,10.1,6.7,1.0,92.8,71.6,7.2,28.4,132,14.0,5.0,,9.0,17.0,6.0,19.0,46.0,12.0,8.0,14.0,4.0,62.0,95.0,38.4,25.0,56.3,33.5,38.4,25.0,56.2,33.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.464784429742,LONG,0.839405600507,SHORT,0.0593782685482,LONG,2014-11-10,-2554.6,1187.36,0.123717300573,1187.36,220203.56,-0.00470306081928,0.835457824916,0.731258338182,1187.36,181930.1,0.114492505834,0.225498310261,1187.36,203031.26
439,439,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-11-11,11.11.2014,97741,CME,0,97,227576,116647,11223,1459,27799,33196,901,39040,102178,3574,21222,16201,2186,212828,170918,14748,56658,19602.0,16507.0,2480.0,552.0,-3093.0,5767.0,3.0,5752.0,11075.0,-181.0,145.0,2264.0,99.0,19784.0,22059.0,-182.0,-2457.0,100,51.3,4.9,0.6,12.2,14.6,0.4,17.2,44.9,1.6,9.3,7.1,1.0,93.5,75.1,6.5,24.9,139,13.0,6.0,,9.0,19.0,5.0,22.0,45.0,11.0,12.0,13.0,4.0,65.0,96.0,38.3,30.4,55.7,40.2,38.3,30.4,55.7,40.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.447095979266,LONG,0.824462344569,SHORT,-0.0884826625133,SHORT,2014-11-17,1149.64,1756.93,-0.014943255938,1756.93,221960.49,-0.00644420282666,0.819149341998,0.836772286901,1756.93,183687.03,0.117110957387,0.285520772082,1756.93,204788.19
440,440,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-11-18,18.11.2014,97741,CME,0,97,238898,126680,9072,1842,27475,33297,773,39378,113035,3659,20636,18384,2015,222458,182077,16440,56821,11322.0,10033.0,-2151.0,383.0,-324.0,101.0,-128.0,338.0,10857.0,85.0,-586.0,2183.0,-171.0,9630.0,11159.0,1692.0,163.0,100,53.0,3.8,0.8,11.5,13.9,0.3,16.5,47.3,1.5,8.6,7.7,0.8,93.1,76.2,6.9,23.8,140,13.0,5.0,,10.0,17.0,7.0,24.0,46.0,14.0,12.0,13.0,4.0,70.0,98.0,40.6,30.7,56.9,40.1,40.6,30.7,56.9,40.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.483272424268,LONG,0.866344510578,SHORT,-0.0958006976897,SHORT,2014-11-24,1203.16,1258.96,0.041882166009,1258.96,223219.45,0.0132653591118,0.877836881625,0.831401034386,1258.96,184945.99,0.125372382917,0.294532766058,1258.96,206047.15
441,441,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-11-25,25.11.2014,97741,CME,0,97,253976,137981,6358,2304,29449,36985,1298,39754,117825,4758,18653,22066,2811,237008,194405,16968,59571,15078.0,11301.0,-2714.0,462.0,1974.0,3688.0,525.0,376.0,4790.0,1099.0,-1983.0,3682.0,796.0,14550.0,12328.0,528.0,2750.0,100,54.3,2.5,0.9,11.6,14.6,0.5,15.7,46.4,1.9,7.3,8.7,1.1,93.3,76.5,6.7,23.5,138,14.0,4.0,,10.0,17.0,7.0,23.0,49.0,14.0,10.0,11.0,4.0,69.0,97.0,42.2,30.9,57.5,40.0,42.2,30.9,57.5,40.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.495440382284,LONG,0.911901842191,SHORT,-0.11343589126,SHORT,2014-12-01,-7899.23,1468.15,0.045557331613,1468.15,224687.6,0.000470193268276,0.912330612299,0.872322703802,1468.15,186414.14,0.118118546739,0.290551455645,1468.15,207515.3
442,442,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-12-02,02.12.2014,97741,CME,0,97,257828,142745,4499,2397,30081,36740,2261,36986,115410,6703,17659,25232,2962,241794,196204,16034,61624,3852.0,4764.0,-1859.0,93.0,632.0,-245.0,963.0,-2768.0,-2415.0,1945.0,-994.0,3166.0,151.0,4786.0,1799.0,-934.0,2053.0,100,55.4,1.7,0.9,11.7,14.2,0.9,14.3,44.8,2.6,6.8,9.8,1.1,93.8,76.1,6.2,23.9,133,13.0,4.0,4.0,10.0,16.0,7.0,25.0,42.0,19.0,11.0,12.0,4.0,70.0,97.0,43.6,27.8,58.8,39.3,43.6,27.7,58.8,39.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.51460668259,LONG,0.938890549021,SHORT,-0.0996543002948,SHORT,2014-12-08,1685.37,-67.47,0.02698870683,-67.47,224620.13,0.00576517873152,0.944303420845,0.916114047416,-67.47,186346.67,0.113785116008,0.15947413517,-67.47,207447.83
443,443,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-12-09,09.12.2014,97741,CME,0,97,279859,138885,15715,1234,31022,39040,2666,35286,104216,14278,15916,21353,20954,260241,219456,19618,60403,22031.0,-3860.0,11216.0,-1163.0,941.0,2300.0,405.0,-1700.0,-11194.0,7575.0,-1743.0,-3879.0,17992.0,18447.0,23252.0,3584.0,-1221.0,100,49.6,5.6,0.4,11.1,13.9,1.0,12.6,37.2,5.1,5.7,7.6,7.5,93.0,78.4,7.0,21.6,138,13.0,4.0,,9.0,19.0,6.0,24.0,49.0,24.0,11.0,9.0,5.0,74.0,102.0,40.7,28.0,56.6,42.7,37.3,25.2,52.2,38.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.494114779716,LONG,0.796701164295,SHORT,-0.114441494676,SHORT,2014-12-15,-148.65,1960.81,-0.142189384726,1960.81,226580.94,0.0061974391737,0.8016386713,0.921047804917,1960.81,188307.48,0.11075319631,0.308052978853,1960.81,209408.64
444,444,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-12-16,16.12.2014,97741,CME,0,97,227685,80020,5313,0,32362,41579,4141,33384,102332,4521,57861,11205,843,213132,169934,14553,57751,-52174.0,-58865.0,-10402.0,-1234.0,1340.0,2539.0,1475.0,-1902.0,-1884.0,-9757.0,41945.0,-10148.0,-20111.0,-47109.0,-49522.0,-5065.0,-2652.0,100,35.1,2.3,0.0,14.2,18.3,1.8,14.7,44.9,2.0,25.4,4.9,0.4,93.6,74.6,6.4,25.4,127,10.0,5.0,0.0,9.0,20.0,8.0,16.0,46.0,10.0,11.0,10.0,,57.0,91.0,48.9,29.3,67.3,39.1,48.9,29.2,67.3,38.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.508031477497,LONG,0.875476076078,SHORT,-0.124653439905,SHORT,2014-12-22,1103.26,1184.04,0.078774911783,1184.04,227764.98,0.00454471888962,0.879454868738,0.807459145873,1184.04,189491.52,0.107111614517,0.302115755262,1184.04,210592.68
445,445,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-12-23,23.12.2014,97741,CME,0,97,226107,94556,8709,0,32488,42784,3930,18258,98666,4838,56211,7201,1001,211282,167129,14825,58978,-1578.0,14536.0,3396.0,0.0,126.0,1205.0,-211.0,-15126.0,-3666.0,317.0,-1650.0,-4004.0,158.0,-1850.0,-2805.0,272.0,1227.0,100,41.8,3.9,0.0,14.4,18.9,1.7,8.1,43.6,2.1,24.9,3.2,0.4,93.4,73.9,6.6,26.1,126,8.0,6.0,0.0,11.0,18.0,9.0,14.0,45.0,9.0,11.0,12.0,,56.0,90.0,51.2,28.5,69.3,38.0,51.2,28.4,69.3,37.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.687694570832,LONG,0.831327167966,SHORT,-0.13678393028,SHORT,2014-12-29,1126.63,1180.41,-0.044148908112,1180.41,228945.39,-0.0112589074087,0.821967332356,0.868519939394,1180.41,190671.93,0.124049087617,0.302897004764,1180.41,211773.09
446,446,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-12-30,30.12.2014,97741,CME,0,97,226629,94640,9295,9,32941,42490,3412,17692,103614,4922,55317,5108,1055,209988,169905,16641,56724,522.0,84.0,586.0,9.0,453.0,-294.0,-518.0,-566.0,4948.0,84.0,-894.0,-2093.0,54.0,-1294.0,2776.0,1816.0,-2254.0,100,41.8,4.1,0.0,14.5,18.7,1.5,7.8,45.7,2.2,24.4,2.3,0.5,92.7,75.0,7.3,25.0,124,9.0,6.0,,10.0,18.0,9.0,16.0,43.0,8.0,9.0,12.0,,54.0,91.0,51.0,28.9,68.9,38.4,51.0,28.8,68.9,38.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.708307915519,LONG,0.821138211382,SHORT,-0.126592515014,SHORT,2015-01-05,1524.73,1678.98,-0.010188956584,1678.98,230624.37,0.00906041718323,0.828578066142,0.830969784729,1678.98,192350.91,0.122089624725,0.318746811934,1678.98,213452.07
447,447,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-01-06,06.01.2015,97741,CME,0,97,228954,94241,12046,56,31676,43899,3384,19468,100586,4470,56740,4960,473,210508,169874,18446,59080,2325.0,-399.0,2751.0,47.0,-1265.0,1409.0,-28.0,1776.0,-3028.0,-452.0,1423.0,-148.0,-582.0,520.0,-31.0,1805.0,2356.0,100,41.2,5.3,0.0,13.8,19.2,1.5,8.5,43.9,2.0,24.8,2.2,0.2,91.9,74.2,8.1,25.8,124,9.0,6.0,,9.0,17.0,6.0,19.0,41.0,12.0,12.0,10.0,,57.0,88.0,50.2,30.5,67.6,40.4,50.2,30.5,67.6,40.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.675679277658,LONG,0.773330698957,SHORT,-0.16173337744,SHORT,2015-01-12,1283.29,1464.59,-0.047807512425,1464.59,232088.96,-0.00214917130382,0.77166867881,0.814707172148,1464.59,193815.5,0.117152486493,0.224885854791,1464.59,214916.66
448,448,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-01-13,13.01.2015,97741,CME,0,97,231223,105877,12208,2,30378,43108,4361,12467,101827,3948,53141,5250,2660,212834,173364,18389,57859,2269.0,11636.0,162.0,-54.0,-1298.0,-791.0,977.0,-7001.0,1241.0,-522.0,-3599.0,290.0,2187.0,2326.0,3490.0,-57.0,-1221.0,100,45.8,5.3,0.0,13.1,18.6,1.9,5.4,44.0,1.7,23.0,2.3,1.2,92.0,75.0,8.0,25.0,128,10.0,4.0,,9.0,19.0,8.0,15.0,51.0,10.0,9.0,10.0,,58.0,92.0,52.6,28.1,69.8,37.6,51.7,28.1,68.8,37.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.78184331636,LONG,0.793233687598,SHORT,-0.173230275154,SHORT,2015-01-19,1688.23,1926.11,0.019902988641,1926.11,234015.07,0.000889121370697,0.793938968622,0.776009774013,1926.11,195741.61,0.111471136555,0.181904585394,1926.11,216842.77
449,449,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-01-20,20.01.2015,97741,CME,0,97,215413,89363,13441,2,29657,41450,3329,14845,88840,4889,52385,4216,2623,197093,158790,18320,56623,-15810.0,-16514.0,1233.0,0.0,-721.0,-1658.0,-1032.0,2378.0,-12987.0,941.0,-756.0,-1034.0,-37.0,-15741.0,-14574.0,-69.0,-1236.0,100,41.5,6.2,0.0,13.8,19.2,1.5,6.9,41.2,2.3,24.3,2.0,1.2,91.5,73.7,8.5,26.3,124,12.0,5.0,,8.0,18.0,6.0,17.0,46.0,13.0,9.0,8.0,4.0,59.0,89.0,50.0,27.1,66.4,37.1,49.0,27.1,65.5,37.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.713651926508,LONG,0.738512120151,SHORT,-0.165848650625,SHORT,2015-01-26,1632.67,1783.01,-0.054721567447,1783.01,235798.08,-0.00260930932262,0.736585113591,0.785869372977,1783.01,197524.62,0.109426150254,0.196736844332,1783.01,218625.78
450,450,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-01-27,27.01.2015,97741,CME,0,97,202571,80242,17113,35,29876,44386,1900,15230,75275,4236,52511,4701,2696,186726,150342,15845,52229,-12842.0,-9121.0,3672.0,33.0,219.0,2936.0,-1429.0,385.0,-13565.0,-653.0,126.0,485.0,73.0,-10367.0,-8448.0,-2475.0,-4394.0,100,39.6,8.4,0.0,14.7,21.9,0.9,7.5,37.2,2.1,25.9,2.3,1.3,92.2,74.2,7.8,25.8,132,10.0,7.0,,9.0,18.0,7.0,19.0,49.0,11.0,10.0,9.0,4.0,59.0,96.0,52.1,27.1,69.5,37.9,51.0,27.1,68.4,37.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.663444008618,LONG,0.648441271635,SHORT,-0.195389297353,SHORT,2015-02-02,1560.9,1753.5,-0.090070848516,1753.5,237551.58,0.00353912497017,0.650736186331,0.727101248754,1753.5,199278.12,0.105658413853,0.22811549567,1753.5,220379.28
451,451,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-02-03,03.02.2015,97741,CME,0,97,203963,82165,20102,33,31213,46654,1983,12610,71671,3762,53191,4184,2601,187558,150990,16405,52973,1392.0,1923.0,2989.0,-2.0,1337.0,2268.0,83.0,-2620.0,-3604.0,-474.0,680.0,-517.0,-95.0,832.0,648.0,560.0,744.0,100,40.3,9.9,0.0,15.3,22.9,1.0,6.2,35.1,1.8,26.1,2.1,1.3,92.0,74.0,8.0,26.0,119,9.0,7.0,,7.0,21.0,8.0,14.0,41.0,12.0,9.0,9.0,5.0,55.0,90.0,52.6,29.6,69.2,38.2,51.6,29.5,68.2,38.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.700762924028,LONG,0.606872207066,SHORT,-0.198299664813,SHORT,2015-02-09,1229.53,1286.44,-0.041569064569,1286.44,238838.02,-0.00330159756976,0.604868559262,0.642776819027,1286.44,200564.56,0.105762995627,0.230264839106,1286.44,221665.72
452,452,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-02-10,10.02.2015,97741,CME,0,97,204193,86869,19337,655,30617,33487,1939,14087,77574,4229,49861,5202,2534,190791,144957,13402,59236,230.0,4704.0,-765.0,622.0,-596.0,-13167.0,-44.0,1477.0,5903.0,467.0,-3330.0,1018.0,-67.0,3233.0,-6033.0,-3003.0,6263.0,100,42.5,9.5,0.3,15.0,16.4,0.9,6.9,38.0,2.1,24.4,2.5,1.2,93.4,71.0,6.6,29.0,128,11.0,7.0,,7.0,20.0,7.0,15.0,48.0,13.0,9.0,10.0,,56.0,96.0,51.8,28.2,70.1,35.7,50.6,28.2,68.8,35.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.692628271566,LONG,0.635858614391,SHORT,-0.0447709971297,SHORT,2015-02-16,1138.22,1306.19,0.028986407325,1306.19,240144.21,-0.00670941689869,0.631592373858,0.610085828749,1306.19,201870.75,0.111108571315,0.21791972647,1306.19,222971.91
453,453,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-02-17,17.02.2015,97741,CME,0,97,203555,79169,21519,1770,39281,31689,2438,10546,70990,4538,49339,10374,2384,189465,145702,14090,57853,-638.0,-7700.0,2182.0,1115.0,8664.0,-1798.0,499.0,-3541.0,-6584.0,309.0,-522.0,5172.0,-150.0,-1326.0,745.0,688.0,-1383.0,100,38.9,10.6,0.9,19.3,15.6,1.2,5.2,34.9,2.2,24.2,5.1,1.2,93.1,71.6,6.9,28.4,120,11.0,8.0,,9.0,19.0,7.0,10.0,43.0,11.0,7.0,12.0,,51.0,91.0,51.2,26.5,67.1,34.9,50.1,26.5,66.0,34.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.741316718995,LONG,0.572560781821,SHORT,0.106974778075,LONG,2015-02-23,1242.07,1336.2,-0.06329783257,1336.2,241480.41,-0.0024176756215,0.571176515577,0.627449941545,1336.2,203206.95,0.108260069702,0.21973761648,1336.2,224308.11
454,454,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-02-24,24.02.2015,97741,CME,0,97,202438,78614,22756,1633,32990,32995,1698,13712,70073,5555,51306,10937,2342,187850,147989,14588,54449,-1117.0,-555.0,1237.0,-137.0,-6291.0,1306.0,-740.0,3166.0,-917.0,1017.0,1967.0,563.0,-42.0,-1615.0,2287.0,498.0,-3404.0,100,38.8,11.2,0.8,16.3,16.3,0.8,6.8,34.6,2.7,25.3,5.4,1.2,92.8,73.1,7.2,26.9,129,11.0,7.0,,8.0,21.0,6.0,14.0,46.0,13.0,9.0,12.0,,56.0,97.0,50.5,24.9,66.4,33.7,49.4,24.9,65.3,33.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.672686041654,LONG,0.551030876985,SHORT,-7.57747973024e-05,SHORT,2015-03-02,1180.56,1132.0,-0.021529904836,1132.0,242612.41,0.00403921369413,0.553256608449,0.570051239283,1132.0,204338.95,0.10503374092,0.181529453097,1132.0,225440.11
455,455,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-03-03,03.03.2015,97741,CME,0,97,210611,85116,22733,3789,28893,31113,1623,29572,77543,4398,41619,12902,2242,197252,156343,13359,54268,8173.0,6502.0,-23.0,2156.0,-4097.0,-1882.0,-75.0,15860.0,7470.0,-1157.0,-9687.0,1965.0,-100.0,9402.0,8354.0,-1229.0,-181.0,100,40.4,10.8,1.8,13.7,14.8,0.8,14.0,36.8,2.1,19.8,6.1,1.1,93.7,74.2,6.3,25.8,137,11.0,7.0,,9.0,19.0,6.0,18.0,50.0,14.0,7.0,15.0,,59.0,104.0,48.1,23.9,64.9,32.6,47.1,23.9,63.8,32.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.447845773234,LONG,0.578429099945,SHORT,-0.03699630037,SHORT,2015-03-09,1052.35,1032.87,0.02739822296,1032.87,243645.28,-0.00444787952192,0.575856316996,0.554258184186,1032.87,205371.82,0.106101512536,0.184766303431,1032.87,226472.98
